469	0
470	0
471	0
472	0
473	0
474	0
475	0
476	0
477	0
478	0
479	0
480	0
481	0
482	0
483	0
484	0
485	0
486	0
487	0
488	0
489	0
490	0
491	0
492	0
493	0
494	0
495	0
496	0
497	0
498	0
499	0
500	0
501	0
502	0
503	0
504	0
505	0
506	0
507	0
508	0
509	0
510	0
511	0
512	0
513	0
514	0
515	0
516	0
517	0
518	0
519	0
520	0
521	0
522	0
523	0
524	0
525	0
526	0
527	0
528	0
529	0
530	0
531	0
532	0
533	0
534	0
535	0
536	0
537	0
538	0
539	0
540	0
541	0
542	0
543	0
544	0
545	0
546	0
547	0
548	0
549	0
550	0
551	0
552	0
553	0
554	0
555	0
556	0
557	0
558	0
559	0
560	2
561	4
562	7
563	9
564	0
565	2
566	4
567	7
568	9
569	0
570	2
571	4
572	7
573	9
574	0
575	2
576	4
577	7
578	9
579	0
580	2
581	4
582	7
583	9
584	0
585	2
586	4
587	7
588	9
589	0
590	0
591	0
592	0
593	0
594	0
595	0
596	0
597	0
598	0
599	0
600	0
601	0
602	0
603	0
604	0
605	0
606	0
607	0
608	0
609	0
610	0
611	0
612	0
613	0
614	0
615	0
616	0
617	0
618	0
619	0
620	0
621	0
622	0
623	0
624	0
625	0
626	0
627	0
628	0
629	0
630	0
631	0
632	0
633	0
634	0
635	0
636	0
637	0
638	0
639	0
640	0
641	0
642	0
643	0
644	0
645	0
646	0
647	0
648	0
649	0
650	0
651	0
652	0
653	0
654	0
655	0
656	0
657	0
658	0
659	0
660	0
661	0
662	0
663	0
664	0
665	0
666	0
667	0
668	0
669	0
671	0
672	0
673	0
674	0
675	0
676	0
677	0
678	0
679	0
680	0
681	0
682	0
683	0
684	0
685	0
686	0
687	0
688	0
689	0
690	0
691	0
692	0
693	0
694	0
695	0
696	0
697	0
698	0
699	0
700	0
701	0
702	0
703	0
704	0
705	0
706	0
707	0
708	0
709	0
710	0
711	0
712	0
713	0
714	0
715	0
716	0
717	0
718	0
719	0
720	0
721	0
722	0
723	0
724	0
725	0
726	0
727	0
728	0
729	0
730	0
731	0
732	0
733	0
734	0
735	0
736	0
737	0
738	0
739	0
740	0
741	0
742	0
743	0
744	0
745	0
746	0
747	0
748	0
749	0
750	0
751	0
752	0
753	0
754	0
755	0
756	0
757	0
758	0
759	0
760	0
761	0
762	0
763	0
764	0
765	0
766	0
767	0
768	0
769	0
770	0
771	0
772	0
773	0
774	0
775	0
776	0
777	0
778	0
779	0
780	0
781	0
782	0
783	0
784	0
785	0
786	0
787	0
788	0
789	0
790	0
791	0
792	0
793	0
794	0
795	0
796	0
797	0
798	0
799	0
800	0
801	0
802	0
803	0
804	0
805	2
806	0
807	1
808	2
809	0
810	1
811	0
812	0
813	0
814	0
815	7
816	10
817	1
818	0
819	1
820	4
821	7
822	9
823	12
824	13
825	11
826	7
827	5
828	8
829	0
830	2
831	0
832	7
833	9
834	0
835	13
836	5
837	2
838	5
839	8
840	13
841	9
842	9
843	4
844	11
845	7
846	10
847	9
848	1
849	0
850	4
851	12
852	6
853	10
854	7
855	11
856	4
857	13
858	5
859	4
860	7
861	2
862	10
863	1
864	8
865	1
866	6
867	5
868	10
869	3
870	11
871	2
872	7
873	4
874	9
875	5
876	8
877	3
878	13
879	9
880	12
881	4
882	9
883	10
884	8
885	15
886	15
887	15
888	15
889	15
890	15
891	15
892	15
893	15
894	15
895	9
896	15
897	15
898	13
899	15
900	15
901	2
902	5
903	6
904	6
905	14
906	14
907	15
908	14
909	15
910	15
911	9
912	14
913	11
914	12
915	11
916	12
917	6
918	14
919	13
920	14
921	13
922	13
923	13
924	13
925	13
926	12
927	11
928	7
929	13
930	5
931	6
932	5
933	10
934	4
935	8
936	13
937	2
938	0
939	6
940	3
941	11
942	8
943	10
944	9
945	10
946	10
947	6
948	1
949	10
950	11
951	11
952	11
953	11
954	12
955	12
956	12
957	12
958	12
959	12
960	12
961	12
962	9
963	5
964	8
965	14
966	2
967	13
968	14
969	14
970	14
971	14
972	14
973	14
974	14
975	7
976	15
977	10
979	14
980	14
981	14
982	14
983	14
984	15
985	1
986	1
987	10
988	2
989	3
990	4
991	11
992	6
993	4
994	4
995	3
996	2
997	1
998	0
999	10
1000	3
1001	7
1002	8
1003	5
1004	6
1005	9
1006	8
1007	1
1008	9
1009	2
1010	7
1011	1
1012	7
1013	6
1014	0
1015	2
1016	7
1017	0
1018	0
1019	5
1020	0
1021	0
1022	1
1023	1
1024	0
1025	0
1026	0
1027	0
1028	0
1029	0
1030	0
1031	0
1032	0
1033	0
1034	0
1035	0
1036	0
1037	0
1038	0
1039	0
1040	0
1041	0
1042	0
1043	0
1044	0
1045	0
1046	0
1047	0
1048	0
1049	0
1050	0
1051	0
1052	0
1053	0
1054	0
1055	0
1056	0
1057	0
1058	0
1059	0
1060	0
1061	0
1062	0
1063	0
1064	0
1065	0
1066	0
1067	0
1068	0
1069	0
1070	0
1071	0
1072	0
1073	0
1074	0
1075	0
1076	0
1077	0
1078	0
1079	0
1080	0
1081	0
