1009	ヘヴィシールド
1010	プラチナシールド
1011	カイトシールド
1012	ナイトシールド
1013	エレメンタルシールド
1014	マジカルシールド
1015	プリズムシールド
1016	ルーンシールド
1017	鋼身花の盾
1018	ジェネラルシールド
1019	守護の盾
1020	七色の盾
1021	戦士の盾
1022	安物の盾
1023	カーズシールド
1024	グレートシールド
1025	プラチナシールド改
1026	イエローシールド
1027	ブルーシールド
1101	ブルーリボン
1102	グリーンリボン
1103	パープルリボン
1104	夏のヘッドドレス
1105	メガネ
1106	麦わら帽子
1107	おしゃれな帽子
1108	ブランドメガネ
1110	勉強メガネ
1112	ブラックリボン
1114	シルクハット
1116	イエローリボン
1117	秋のヘッドドレス
1118	けもみみ
1119	レッドリボン
1120	春のヘッドドレス
1121	オレンジリボン
1122	冬のヘッドドレス
1123	ホワイトリボン
1124	四季のヘッドドレス
1126	インディゴリボン
1127	クラウン
1128	カブ頭
1129	カボチャ頭
1130	ジェネラルの帽子
1200	シャツ
1201	ベスト
1202	サラシ
1203	かたびら
1204	くさりかたびら
1205	スケイルベスト
1206	キンキラのシャツ
1207	風のマント
1208	プロテクター
1209	プラチナかたびら
1210	ラメラ―ベスト
1211	傭兵のマント
1212	モコモコのシャツ
1213	エルフのマント
1214	竜のマント
1215	パワードプロテクター
1216	ルーンベスト
1217	ロイヤルガーター
1218	四幻竜のベスト
1219	ジェネラルローブ
1220	ゴムガッパ
1250	レザーブーツ
1251	ピヨピヨサンダル
1252	シークレットシューズ
1253	シルバーブーツ
1254	ヘヴィブーツ
1255	スニーキングブーツ
1256	ゴールドブーツ
1257	ボーンブーツ
1258	ストライダーブーツ
1259	ステップインブーツ
1260	フェザーブーツ
1261	ゴーストブーツ
1262	テツゲタシューズ
1263	ナイトブーツ
1264	フェアリーブーツ
1265	ロケットウィング
1266	スパイクシューズ
1300	安物の腕輪
1301	銅の腕輪
1302	銀の腕輪
1303	金の腕輪
1304	プラチナの腕輪
1305	シルバーリング
1306	ゴールドリング
1307	プラチナリング
1308	シールドリング
1309	クリティカルリング
1310	サイレントリング
1311	パラライズリング
1312	ポイズンリング
1313	マジックリング
1314	スローリング
1315	銀のかんざし
1316	テツヤリング
1317	婚約指輪
1318	アクアマリンの指輪
1319	アメジストの指輪
1320	エメラルドの指輪
1321	サファイアの指輪
1322	ルビーの指輪
1323	闇の指輪
1324	ダイヤモンドの指輪
1325	金のかんざし
1326	アクアマリンブローチ
1327	アメジストブローチ
1328	エメラルドブローチ
1329	サファイアブローチ
1330	ルビーブローチ
1331	ダイヤモンドブローチ
1332	イルカのブローチ
1333	火の指輪
1334	風の指輪
1335	水の指輪
1336	地の指輪
1337	幸せの指輪
1338	シルバーペンダント
1339	星のペンダント
1340	太陽のペンダント
1341	草原のペンダント
1342	雫のペンダント
1343	大地のペンダント
1344	ハートのペンダント
1345	奇妙なペンダント
1346	アネットの首飾り
1347	がんばり屋の軍手
1348	丈夫な手袋
1349	パワーグローブ
1350	集中のイヤリング
1351	魔女のピアス
1352	魔法石のイヤリング
1353	お守り
1354	ホーリーアミュレット
1355	不戦のロザリオ
1356	タリスマン
1357	魔闘の呪符
1358	皮のベルト
1359	クリティカセブン
1360	チャンピオンベルト
1361	手編みのマフラー
1362	もこもこのマフラー
1363	豪傑の証
1364	賢者の証
1365	必殺の極意
1366	鋼鉄の極意
1367	魔道の極意
1368	勇気のバッヂ
1401	ファイアーボール
1402	ビッグファイア
1403	エクスプロージョン
1404	ガトリングコメット
1405	ウォーターレーザー
1406	パラレルレーザー
1407	デルタレーザー
1408	インパクトレーザー 
1409	スクリューロック
1410	アーススパイク
1411	アベンジャーロック
1412	グランドスパイク
1413	ソニックウィンド
1414	ダブルソニック
1415	ペネトレイトソニック
1416	ソニックストーム
1417	ライトバリア
1418	シャイン
1419	プリズム
1420	スパークル
1421	ダークボール
1422	ダークスネイク
1423	ダークネス
1424	ダークアブソーバー
1425	キュア
1426	キュアオール
1427	マスターキュア
1428	メディポイズン
1429	メディパラライズ
1430	メディシール
1432	あいさつの魔法
1433	パワーウェーブ
1434	ダッシュスラッシュ
1435	ラッシュアタック
1436	ラウンドブレイク
1437	マインドスラスト
1439	烈空
1440	雲裂
1441	瞬迅
1442	双突
1443	羅閃
1445	旋風剣
1446	一心一刀
1447	無心剣
1448	鋼心之構
1449	流れ三段
1451	スカイハリケーン
1452	ストラグルリーバー
1453	ミリオンストライク
1454	アクセルディザスター
1455	サウザンドスラスト
1457	スターダストアッパー
1458	トルネードスイング
1459	グランドインパクト
1460	ギガスイング
1461	テラスイング
1463	アッパーカット
1464	ダブルキック
1465	正拳中段突き
1466	ネコダマシ
1467	百烈拳
1468	サイクロン
1469	縮地法
1471	特技のコンチェルト
1472	進撃のマーチ
1473	鉄壁のワルツ
1500	石
1501	枝
1502	木材
1503	石材
1550	ブロードソード
1551	スティールソード
1552	スティールソード改
1553	カトラス
1554	アクアソード
1556	ディフェンダー
1557	バーニングソード
1558	ゴージャスソード
1559	ガイアソード
1561	ラックブレード
1562	プラチナソード
1563	プラチナソード改
1564	ウィンドソード
1565	カオスブレード
1566	紅桜
1567	サンスパーダ
1568	デュランダル
1569	エリアルブレード
1570	グランテール
1571	スマッシュブレード
1572	デスジュラード
1573	ソウルイーター
1574	スターセイバー
1575	レーヴァンテイン
1576	ドラグスレイヤー
1577	ルーンブレード
1578	グラディウス
1579	レジェンドオブルーン
1580	まごの手
1581	スプーン
1582	ベジタブレード
1583	剣草のつるぎ
1584	バッファキラーイ
1585	スプリングソード
1586	大地の剣
1587	三枚刃ソード
1588	クリスタルブレード
1590	クレイモア
1591	ツーハンドソード
1592	ツーハンドソード改
1593	グレートソード
1594	シーカッター
1595	サイクロンブレード
1596	ポイズンブレード
1597	カッツバルケル
1598	アースシェイド
1599	ビッグナイフ
1600	太刀
1601	フレイムセイバー
1602	バイオスマッシャー
1603	スノークラウン
1604	斬々舞
1605	フランベルジュ
1606	フランベルジュ改
1607	ボルカノン
1608	サイコ
1609	シャインブレード
1610	グランドスマッシャー
1614	名刀達刃
1615	月影
1616	蒼眼ノ太刀
1617	バルムンク
1618	ブレイブハート
1619	フォースエレメント
1620	天ノ村雲ノ剣
1621	カリバーン
1622	デカッシュ改
1623	ダーイコーン
1624	彷魂斬
1625	スプリングバスターソード
1628	ヴェンデッタ
1629	エンジェルソード
1631	スピア
1632	こんぼう
1633	ランス
1634	ランス改
1635	ニードルスピア
1636	トライデント
1637	ウォータースピア
1638	ハルバード
1639	コルセスカ
1640	コルセスカ改
1641	ポイズンスピア
1643	ヘヴィランス
1644	フェザーランス
1645	イセベルグ
1646	ブラッドランス
1647	マジカルランス
1648	フレアランス
1649	ブリューナク
1650	ポイズンクイーン
1652	メトゥス
1653	サイレントグレイブ
1654	オーバーブレイク
1655	ピオール
1656	ベルヴァロース
1657	ゲイボルグ
1658	竜の牙
1659	グングニル
1660	レギオン
1661	ピッチフォーク
1662	痛くなさそうな槍
1663	パイナ棒
1664	サマーランス
1665	キュー
1666	スピアアックス
1667	メイプルランス
1669	バトルハンマー
1670	カッキーン
1671	ウォーハンマー
1672	グレートハンマー
1673	アイスハンマー
1674	ボーンハンマー
1675	フレイムハンマー
1676	ギガントハンマー
1677	スカイハンマー
1678	グラヴィトンハンマー
1679	スパイクハンマー
1680	クリスタルハンマー
1681	シュナーベル
1682	ギガントハンマー改
1683	ミョルニル
1684	フェイタルクラッシュ
1685	スプラッシュスター
1686	オータムハンマー
1687	ブレイクハンマー
1690	目覚めたボロハンマー
1691	ピコピコハンマー
1695	バトルアックス
1696	バトルサイズ
1697	ポールアックス
1698	ポールアックス改
1699	グレートアックス
1700	トマホーク
1701	バジリスクファング
1702	ロックアックス
1703	デモンズアックス
1704	フロストアックス
1705	クレセントアックス
1706	クレセントアックス改
1707	ヒートアックス
1708	ダブルエッジ
1709	オールデール
1710	デビルフィンガー
1711	エクスキューショナー
1712	セイントアックス
1713	本気なボロのオノ
1714	ぺろぺろキャンディー
1715	サマーアックス
1716	一族のオノ
1717	竜牙のオノ
1718	メタルアックス
1719	バットアックス
1721	ロッド
1722	アメジストロッド
1723	アクアマリンロッド
1724	なかよしロッド
1725	ラブラブロッド
1726	スタッフ
1727	エメラルドロッド
1728	シルバーロッド
1729	フレアロッド
1730	ルビーロッド
1731	サファイアロッド
1732	アースワンド
1733	ライトニングワンド
1734	アイスロッド
1735	ダイヤモンドロッド
1736	ウィザードスタッフ
1737	マジックステッキ
1738	星降る杖
1739	ヘルブランチ
1740	クリムゾンステッキ
1741	バブルスタッフ
1742	ガイアロッド
1743	サイクロンロッド
1744	ストームワンド
1745	ルーンスタッフ
1746	マジカルステッキ
1747	魔法のほうき
1748	魔法の注射器
1749	ヘルカース
1750	アルジャーノン
1751	賢者の杖
1753	金のカブの杖
1754	やきいもの杖
1756	注射器
1757	ウインターロッド
1758	デビルロッド
1759	スクエアロッド
1760	邪竜の杖
1761	裁きの杖
1762	名月の杖
1764	ショートダガー
1765	スティールエッジ
1766	フロストエッジ
1767	アイアンエッジ
1768	シーフナイフ
1769	ウィンドエッジ
1770	ベリーゴージャス
1771	斬鋼刃
1772	双鬼丸
1773	ランペイジ
1774	サラマンダー
1775	プラチナエッジ
1776	ソニックダガー
1777	カオスエッジ
1778	デザートウィンド
1779	ブロークンウォール
1780	フォースディバイド
1781	ハートオブファイア
1782	オルクスソード
1783	ディープブリザード
1784	インバイトダクネス
1785	プリーストセイバー
1786	イフリート
1787	ドラグーンクロー
1788	エメラルドエッジ
1789	ルーンエッジ
1790	ツインジャスティス
1792	ダブルまごの手
1793	アクトリマッセ
1795	双竜剣
1796	オータムソード
1798	レザーグローブ
1799	ナックルダスター
1800	籠手
1801	グローブ
1802	ベアークロー
1803	土の拳
1804	炎の拳
1805	水の拳
1806	竜の爪
1807	闇の拳
1808	風の拳
1809	光の拳
1810	ネコパンチ
1812	鉄千拳
1813	セスタス
1814	ゴーレムパンチ
1815	神の手
1816	バザルカタール
1817	フローズヴィトニル
1818	双竜の爪
1819	ウインターグローブ
1820	スクラッチナックル
1821	黒曜拳
1850	アマゴ
1851	イカ
1852	イトウ
1853	イワシ
1854	イワナ
1855	ウグイ
1856	カガヤキタイ
1857	カツオ
1858	カレイ
1859	ギンブナ
1860	サケ
1861	サバ
1862	サヨリ
1863	サンマ
1864	ジャマイカ
1865	エビ
1866	タイ
1867	トキメキタイ
1868	ドクニジマス
1869	ヒラメ
1870	フグ
1871	ブリ
1872	ヘラブナ
1873	マグロ
1874	メジナ
1875	モミジヒラメ
1876	ヤマメ
1877	フーインイカ
1878	ロブスター
1879	ワカサギ
1880	砂ヒラメ
1881	岩石魚
1882	ゴールデンサーモン
1883	ゴールデンオクトパス
1884	マンボウ
1885	さわら
1886	タコ
1887	カジキマグロ
1888	タチウオ
1889	あわび
1890	キンメダイ
1891	タラバガニ
1900	あきかん
1901	ながぐつ
1902	レアなあきかん
1950	薬学レシピパン
1951	薬学上級レシピパン
1952	料理レシピパン
1953	料理上級レシピパン
1954	武器レシピパン
1955	武器上級レシピパン
1956	装飾レシピパン
1957	装飾上級レシピパン
1958	農具レシピパン
1959	農具上級レシピパン
2000	回復のポット
2001	いやしのポット
2002	神秘のポット
2003	魔宝のポット
2004	サッパリポイズン
2005	マヒロン
2006	ペラペラ丸
2007	カゼグスリ
2008	超栄水
2009	ラブ飲みドリンク
2010	無敵の秘薬
2011	物体X
2012	ザ・プロテイン
2013	知力のサプリメント
2014	バイタルグミ
2015	ハートドリンク
2016	トロピカルーン
2017	ヘビースパイス
2018	スイートパウダー
2019	サワードロップ
2020	ミックスハーブ
2100	ヴァリアブル水和剤
2101	ぐんぐんグリーン
2102	ぐんぐんグリーン疾風
2103	よくノビール
2104	すばやくノビール
2105	はげしくノビール
2106	クサラセナイノα
2107	クサラセナイノβ
2108	おおきクナーレ
2109	ちいさクナーレ
2150	牧草
2151	クズ鉄
2152	鉄
2153	すごいクズ鉄
2154	銅
2155	銀
2156	金
2157	プラチナ
2158	オリハルコン
2159	竜幻石
2160	アメジスト
2161	アクアマリン
2162	エメラルド
2163	ルビー
2164	サファイア
2165	ダイヤモンド
2166	グリーンコア
2167	レッドコア
2168	イエローコア
2169	ブルーコア
2170	ドクロ水晶
2171	10倍鉄
2172	倍鉄
2173	グリッタ輝石
2175	メッシライト鉱石
2176	ルーンスフィアのかけら
2177	遮光石
2178	ホワイトストーン
2179	魔力の結晶
2180	闇の結晶
2181	火の結晶
2182	地の結晶
2183	愛の結晶
2184	風の結晶
2185	水の結晶
2186	光の結晶
2187	小さな結晶
2188	大きな結晶
2189	ルーンの結晶
2190	雷の結晶
2191	細い棒切れ
2192	昆虫の角
2193	植物の茎
2194	闘牛の角
2195	動く枝
2196	強固な角
2197	太い棒切れ
2198	魔人の角
2199	にかわ
2200	悪魔の血
2201	シビレ毒液
2202	王毒液
2203	鳥の羽
2204	黄金の羽
2205	黒い鳥の羽
2206	雷鳥の羽
2209	古代魚の骨
2210	竜の骨
2211	ドクロ
2213	アンモナイト
2214	まるい石
2215	ちいさいゴーレム石
2216	ゴーレム石
2217	ゴーレムの石版
2218	ゴーレム魂石
2219	真実の石版
2220	毛糸玉
2221	ゴブリンの包帯
2223	クモ糸
2225	植物のツル
2227	丈夫なツル
2228	キレイなクモ糸
2230	さびた矢尻
2231	刃物のかけら
2232	壊れた柄
2233	壊れた木箱
2234	ハンマーの破片
2235	壊れた肩当て
2238	ギラつく刀鎌
2239	究極ハンマーの破片
2242	ハガネプレート
2243	海賊鎧のかけら
2245	ふわ毛
2246	毛皮
2247	きいろい毛皮
2248	上質の毛皮
2250	上質のフワ毛皮
2251	ふわふわ毛
2252	高品質なモコふわ毛
2253	ふわふわモフモフ毛
2254	皇帝ペンギーの毛皮
2257	グレートな胸毛
2258	キノコの胞子
2259	妖精の粉
2260	射手の発火薬
2261	毒の粉
2262	三相胞子
2263	植物の根
2264	魔法使いの粉
2265	ナゾの粉
2266	岩石竜の粉
2267	魔法使いの秘薬
2268	赤竜の粉
2269	妖精の秘薬
2272	歌の小ビン
2273	オークのボロ布
2274	虫の皮
2275	浮遊霊の頭巾
2276	キレイな虫の皮
2277	海賊ゴブリンの布
2278	高級なボロ布
2279	シルクの布
2280	巨人の手袋
2281	青い巨人の手袋
2282	伝説のオーク布
2283	昆虫のアゴ
2284	豹の爪
2285	狼の牙
2286	パァムのつめ
2287	巨人の爪
2289	象牙
2290	大巨人の爪
2291	折れない象牙
2294	金狼の牙
2296	魔力の豹爪
2297	ドラゴンの牙
2298	マァムのつめ
2300	危ないハサミ
2302	湿ったウロコ
2303	竜のうろこ
2304	黒のうろこ
2305	藍のうろこ
2306	輝のうろこ
2307	朱のうろこ
2308	愛のうろこ
2309	グリモアのうろこ
2311	岩石竜のうろこ
2312	蛇竜のうろこ
2315	巨鳥のトサカ
2318	戦士の証
2319	首領の証
2321	氷の結晶
2322	鋭利な角
2323	導雷の角
2324	ハスの葉
2325	ネバネバの液体
2326	輝く翼
2327	古代魚の羽ビレ
2328	黒の毛玉
2329	奇妙な触手
2330	ふわふわの尻尾
2331	黒い肩当て
2332	キュウビの鈴
2333	鎧のかけら
2334	さびた鉄
2335	こまやかな翠毛
2336	深紅の毛皮
2337	赤い爪
2338	強固な爪
2339	蜘蛛のアゴ
2340	上質な昆虫のアゴ
2341	鋭い牙
2342	尖った爪
2343	紅色の竜爪
2344	黄金色の竜爪
2345	固いうろこ
2346	人魚のうろこ
2347	紅色のうろこ
2348	黄金色のうろこ
2349	ジェネラルオーブ
2350	無のシンボル
2351	紺碧の毛皮
2352	極上イカ墨
2353	漆黒の爪
2354	不死竜の爪
2355	疾風の羽毛
2356	浮雲の毛
2357	鉄塊の破片
2358	光るうろこ
2359	赤い羽
2360	冷たい羽
2361	神秘の粉
2400	土のクリスタル
2401	火のクリスタル
2402	氷のクリスタル
2403	風のクリスタル
2404	地のクリスタル
2405	土のクリスタルのかけら
2406	火のクリスタルのかけら
2407	氷のクリスタルのかけら
2408	風のクリスタルのかけら
2409	地のクリスタルのかけら
