1204	0
1205	0
1206	0
1207	0
1208	0
1209	0
1210	0
1211	0
1212	0
1213	0
1214	0
1215	0
1216	0
1217	0
1218	0
1219	0
1220	0
1250	0
1251	0
1252	0
1253	0
1254	0
1255	0
1256	0
1257	0
1258	0
1259	0
1260	0
1261	0
1262	0
1263	0
1264	0
1265	0
1266	0
1300	0
1301	0
1302	0
1303	0
1304	0
1305	0
1306	0
1307	0
1308	0
1309	0
1310	0
1311	0
1312	0
1313	0
1314	0
1315	0
1316	0
1317	0
1318	0
1319	0
1320	0
1321	0
1322	0
1323	0
1324	0
1325	0
1326	0
1327	0
1328	0
1329	0
1330	0
1331	0
1332	0
1333	0
1334	0
1335	0
1336	0
1337	0
1338	0
1339	0
1340	0
1341	0
1342	0
1343	0
1344	0
1345	0
1346	0
1347	0
1348	0
1349	0
1350	0
1351	0
1352	0
1353	0
1354	0
1355	0
1356	0
1357	0
1358	0
1359	0
1360	0
1361	0
1362	0
1363	0
1364	0
1365	0
1366	0
1367	0
1368	0
1401	0
1402	0
1403	0
1404	0
1405	0
1406	0
1407	0
1408	0
1409	0
1410	0
1411	0
1412	0
1413	0
1414	0
1415	0
1416	0
1417	0
1418	0
1419	0
1420	0
1421	0
1422	0
1423	0
1424	0
1425	0
1426	0
1427	0
1428	0
1429	0
1430	0
1432	0
1433	0
1434	0
1435	0
1436	0
1437	0
1439	0
1440	0
1441	0
1442	0
1443	0
1445	0
1446	0
1447	0
1448	0
1449	0
1451	0
1452	0
1453	0
1454	0
1455	0
1457	0
1458	0
1459	0
1460	0
1461	0
1463	0
1464	0
1465	0
1466	0
1467	0
1468	0
1469	0
1471	0
1472	0
1473	0
1500	0
1501	0
1502	1
1503	1
1550	0
1551	0
1552	0
1553	0
1554	0
1556	0
1557	0
1558	0
1559	0
1561	0
1562	0
1563	0
1564	0
1565	0
1566	0
1567	0
1568	0
1569	0
1570	0
1571	0
1572	0
1573	0
1574	0
1575	0
1576	0
1577	0
1578	0
1579	0
1580	0
1581	0
1582	0
1583	0
1584	0
1585	0
1586	0
1587	0
1588	0
1590	0
1591	0
1592	0
1593	0
1594	0
1595	0
1596	0
1597	0
1598	0
1599	0
1600	0
1601	0
1602	0
1603	0
1604	0
1605	0
1606	0
1607	0
1608	0
1609	0
1610	0
1614	0
1615	0
1616	0
1617	0
1618	0
1619	0
1620	0
1621	0
1622	0
1623	0
1624	0
1625	0
1628	0
1629	0
1631	0
1632	0
1633	0
1634	0
1635	0
1636	0
1637	0
1638	0
1639	0
1640	0
1641	0
1643	0
1644	0
1645	0
1646	0
1647	0
1648	0
1649	0
1650	0
1652	0
1653	0
1654	0
1655	0
1656	0
1657	0
1658	0
1659	0
1660	0
1661	0
1662	0
1663	0
1664	0
1665	0
1666	0
1667	0
1669	0
1670	0
1671	0
1672	0
1673	0
1674	0
1675	0
1676	0
1677	0
1678	0
1679	0
1680	0
1681	0
1682	0
1683	0
1684	0
1685	0
1686	0
1687	0
1690	0
1691	0
1695	0
1696	0
1697	0
1698	0
1699	0
1700	0
1701	0
1702	0
1703	0
1704	0
1705	0
1706	0
1707	0
1708	0
1709	0
1710	0
1711	0
1712	0
1713	0
1714	0
1715	0
1716	0
1717	0
1718	0
1719	0
1721	0
1722	0
1723	0
1724	0
1725	0
1726	0
1727	0
1728	0
1729	0
1730	0
1731	0
1732	0
1733	0
1734	0
1735	0
1736	0
1737	0
1738	0
1739	0
1740	0
1741	0
1742	0
1743	0
1744	0
1745	0
1746	0
1747	0
1748	0
1749	0
1750	0
1751	0
1753	0
1754	0
1756	0
1757	0
1758	0
1759	0
1760	0
1761	0
1762	0
1764	0
1765	0
1766	0
1767	0
1768	0
1769	0
1770	0
1771	0
1772	0
1773	0
1774	0
1775	0
1776	0
1777	0
1778	0
1779	0
1780	0
1781	0
1782	0
1783	0
1784	0
1785	0
1786	0
1787	0
1788	0
1789	0
1790	0
1792	0
1793	0
1795	0
1796	0
1798	0
1799	0
1800	0
1801	0
1802	0
1803	0
1804	0
1805	0
1806	0
1807	0
1808	0
1809	0
1810	0
1812	0
1813	0
1814	0
1815	0
1816	0
1817	0
1818	0
1819	0
1820	0
1821	0
1850	1
1851	1
1852	10
1853	2
1854	3
1855	4
1856	11
1857	6
1858	4
1859	4
1860	3
1861	2
1862	1
1863	0
1864	10
1865	3
1866	7
1867	8
1868	5
1869	6
1870	9
1871	8
1872	1
1873	9
1874	2
1875	7
1876	1
1877	7
1878	6
1879	0
1880	2
1881	7
1882	10
1883	10
1884	9
1885	9
1886	9
1887	9
1888	9
1889	9
1890	9
1891	9
1900	0
1901	0
1902	5
1950	0
1951	1
1952	0
1953	1
1954	0
1955	1
1956	0
1957	1
1958	0
1959	1
2000	0
2001	1
2002	4
2003	9
2004	7
2005	3
2006	2
2007	5
2008	6
2009	13
2010	13
2011	5
2012	12
2013	12
2014	12
2015	12
2016	13
2017	2
2018	2
2019	2
2020	2
2100	0
2101	0
2102	2
2103	0
2104	1
2105	2
2106	0
2107	1
2108	0
2109	0
2150	0
2151	0
2152	1
2153	2
2154	4
2155	7
2156	9
2157	12
2158	13
2159	15
2160	0
2161	2
2162	5
2163	7
2164	8
2165	11
2166	13
2167	13
2168	13
2169	13
2170	15
2171	10
2172	5
2173	8
2175	13
2176	15
2177	6
2178	13
2179	4
2180	4
2181	7
2182	8
2183	9
2184	10
2185	11
2186	12
2187	13
2188	13
2189	14
2190	15
2191	0
2192	1
2193	5
2194	7
2195	9
2196	10
2197	12
2198	13
2199	5
2200	9
2201	10
2202	14
2203	2
2204	5
2205	10
2206	12
2209	3
2210	8
2211	9
2213	15
2214	4
2215	9
2216	12
2217	13
2218	14
2219	15
2220	1
2221	2
2223	4
2225	6
2227	10
2228	12
2230	0
2231	2
2232	5
2233	8
2234	9
2235	11
2238	12
2239	12
2242	14
2243	14
2245	0
2246	1
2247	3
2248	4
2250	6
2251	7
2252	9
2253	10
2254	11
2257	15
2258	1
2259	3
2260	5
2261	6
2262	7
2263	8
2264	9
2265	10
2266	11
2267	11
2268	12
2269	12
2272	15
2273	0
2274	1
2275	4
2276	6
2277	7
2278	8
2279	9
2280	10
2281	11
2282	14
2283	0
2284	4
2285	5
2286	6
2287	7
2289	8
2290	9
2291	10
2294	11
2296	12
2297	13
2298	14
2300	14
2302	11
2303	14
2304	14
2305	14
2306	14
2307	14
2308	14
2309	15
2311	15
2312	15
2315	10
2318	13
2319	13
2321	15
2322	8
2323	13
2324	8
2325	2
2326	14
2327	15
2328	12
2329	8
2330	10
2331	7
2332	11
2333	14
2334	12
2335	13
2336	12
2337	12
2338	11
2339	11
2340	10
2341	7
2342	10
2343	15
2344	15
2345	8
2346	13
2347	15
2348	15
2349	15
2350	15
2351	15
2352	10
2353	7
2354	11
2355	15
2356	15
2357	12
2358	14
2359	14
2360	14
2361	10
2400	0
2401	0
2402	0
2403	0
2404	0
2405	0
2406	0
2407	0
2408	0
2409	0
